id,Convert Video to Mp3 Plus,Word Connect : Wordscapes 2021,Skat LITE,Color Splash for iPad,Medication Reminder & Refills,SHIFTAR: Work schedule planner,Wallpapers for Roblox Robux HD,SongShift,Teleprompter Pro 2,Forbidden Desert,Easy Calendar,NICU2HOME: Supporting Preemies,Toddler games: for 2 year olds,Dialup: Reviving the Phone,Astrolis Horoscopes & Tarot,Immediate Contact Transfer,MCECU Mobile,Atlantic Aviation,Mechanics Bank Mobile Banking,FGTeeV Goozy,Lirica - Learn Languages,Book of the Month,Office Design 3D,Take a Name LDS Family History,Cats and Sharks,Journey Planner / Map -Transit,Webull: Investing & Trading,Idle Skies,Nyjah Huston: #Skatelife,Hidden Expedition: Mithridates,Barcos Pro - Barcode Scanner,GDI Mobile,Lugmety,Five Nights at Freddy's 4,Five Suits Lite,Kawa & Khaje,Lathe Machine 3D,Sudoku ▦,Hidden Objects Game - Romance,Circle Pool,Valentine's Day & Love Frames,CREATIFY - Art Coloring Game,Dungeon Corporation,Multifly: Multiplication Game,XAPiT,Twins Babysitter Daycare Game,Mr Spy - Bullet Agent,Learn 3 Letter Words Spelling,NRLFCU Mobile Banking,RadarBox · Live Flight Tracker
583.0,2.0,1.0,,1.0,,,,2.0,4.0,1.0,2.0,1.0,1.0,,3.0,,4.0,3.0,5.0,2.0,1.0,1.0,4.0,,1.0,5.0,,3.0,3.0,,4.0,5.0,5.0,,2.0,,4.0,,,3.0,,,5.0,3.0,3.0,4.0,,3.0,3.0,
584.0,,3.0,,4.0,5.0,,5.0,1.0,3.0,1.0,2.0,,,,3.0,,3.0,,1.0,5.0,2.0,,2.0,3.0,,1.0,,2.0,,4.0,1.0,3.0,,,,4.0,1.0,,2.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,
585.0,,,,4.0,3.0,2.0,2.0,,5.0,2.0,,3.0,3.0,,,3.0,4.0,3.0,3.0,,2.0,1.0,,2.0,,,,,,3.0,,,4.0,,,5.0,4.0,,3.0,2.0,,3.0,,,3.0,,,,1.0,4.0
586.0,,,,5.0,3.0,,,,2.0,3.0,1.0,,4.0,3.0,,1.0,3.0,,,1.0,,2.0,1.0,5.0,2.0,5.0,5.0,,,2.0,3.0,,,,,,5.0,5.0,3.0,,5.0,5.0,2.0,,,3.0,3.0,,,
587.0,,3.0,,3.0,3.0,,2.0,3.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,,4.0,,,2.0,5.0,4.0,,,4.0,,,4.0,2.0,,,2.0,5.0,3.0,,5.0,4.0,2.0,4.0,,5.0,,1.0,,3.0,2.0,1.0,,5.0
588.0,,5.0,4.0,5.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,,,1.0,1.0,5.0,,,2.0,,3.0,5.0,2.0,3.0,2.0,,2.0,,2.0,2.0,4.0,2.0,4.0,,3.0,1.0,3.0,5.0,4.0,2.0,5.0,4.0,,,,2.0
589.0,5.0,3.0,,1.0,,2.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,,1.0,4.0,,,,3.0,,,4.0,,3.0,,4.0,,,4.0,,,,,,,,3.0,,3.0,2.0,,4.0,1.0,,5.0,5.0,5.0,,
590.0,5.0,,1.0,,2.0,2.0,5.0,,4.0,3.0,,4.0,,4.0,4.0,,,,,3.0,5.0,1.0,,3.0,,,,4.0,4.0,,,,5.0,2.0,,5.0,1.0,1.0,1.0,,5.0,1.0,3.0,2.0,,,,,4.0,
591.0,,,,,4.0,4.0,,,4.0,4.0,4.0,,,,2.0,,,,3.0,,,5.0,4.0,2.0,3.0,,2.0,,5.0,,1.0,4.0,,4.0,5.0,,,3.0,4.0,,,3.0,,,1.0,,2.0,2.0,1.0,
592.0,,2.0,1.0,1.0,1.0,,,1.0,2.0,4.0,1.0,,,,,,3.0,1.0,2.0,3.0,,,,3.0,1.0,,4.0,,,,,5.0,,,3.0,,,3.0,1.0,,,,,2.0,,,,,,
593.0,3.0,3.0,5.0,,,2.0,1.0,3.0,5.0,4.0,,3.0,,,4.0,5.0,3.0,,,,2.0,,,,,,3.0,4.0,4.0,,,,5.0,1.0,,5.0,,5.0,,,,4.0,,5.0,,3.0,,,,
594.0,1.0,4.0,,,1.0,,,,4.0,2.0,1.0,3.0,,,2.0,2.0,4.0,,3.0,3.0,3.0,,,2.0,5.0,4.0,,4.0,5.0,2.0,5.0,2.0,1.0,,,,,2.0,5.0,,,3.0,,2.0,,3.0,2.0,2.0,2.0,1.0
595.0,,,1.0,2.0,3.0,,5.0,,5.0,2.0,,2.0,,3.0,1.0,4.0,,,3.0,2.0,,1.0,2.0,,,1.0,5.0,,2.0,,,4.0,,,,5.0,1.0,,1.0,,,3.0,4.0,,5.0,2.0,,,2.0,3.0
596.0,4.0,,4.0,2.0,,2.0,4.0,1.0,1.0,,,,,5.0,5.0,,,5.0,,3.0,,4.0,1.0,2.0,,2.0,4.0,,,5.0,,,5.0,,,4.0,,1.0,4.0,2.0,,1.0,,4.0,3.0,,,,,3.0
597.0,,3.0,,1.0,4.0,,,,,4.0,,3.0,2.0,,,5.0,,5.0,,3.0,2.0,3.0,,,,,3.0,5.0,4.0,,5.0,3.0,4.0,4.0,1.0,,1.0,1.0,5.0,,,1.0,,4.0,3.0,,2.0,,2.0,
598.0,,,5.0,,,,1.0,,1.0,,5.0,,1.0,1.0,4.0,,2.0,2.0,5.0,1.0,,4.0,,,4.0,,,,2.0,,4.0,,3.0,,3.0,5.0,,1.0,4.0,1.0,1.0,,1.0,,5.0,,2.0,2.0,5.0,4.0
599.0,5.0,,,,,,4.0,2.0,,,4.0,4.0,,3.0,2.0,,,,4.0,,2.0,2.0,4.0,,3.0,,,,,1.0,2.0,,2.0,,5.0,,,,2.0,,1.0,2.0,,,,,2.0,,,2.0
600.0,4.0,,3.0,,2.0,,3.0,,,,1.0,,,,5.0,,,4.0,,4.0,1.0,5.0,4.0,,,1.0,4.0,3.0,5.0,4.0,5.0,,,3.0,1.0,2.0,2.0,,,,3.0,1.0,,1.0,,3.0,5.0,,,2.0
601.0,,4.0,,2.0,3.0,4.0,,2.0,1.0,1.0,,,2.0,5.0,5.0,,,2.0,4.0,3.0,2.0,,,2.0,5.0,,3.0,5.0,,,,,,,,2.0,,4.0,,2.0,5.0,,3.0,,,,,3.0,,4.0
602.0,,4.0,4.0,,,4.0,,,5.0,,,,2.0,1.0,,2.0,,,4.0,3.0,,,5.0,1.0,,3.0,,,,3.0,,2.0,5.0,,2.0,,1.0,,5.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,4.0,
603.0,3.0,,3.0,2.0,5.0,,,5.0,1.0,,5.0,,3.0,2.0,1.0,2.0,4.0,3.0,,1.0,4.0,5.0,5.0,4.0,,5.0,,,,1.0,2.0,,,,,3.0,3.0,,,3.0,5.0,,2.0,,4.0,5.0,2.0,,4.0,
604.0,,,,3.0,4.0,,5.0,2.0,,1.0,1.0,5.0,1.0,3.0,,,,,,,,3.0,,,,,1.0,,3.0,,,4.0,2.0,2.0,,,1.0,,,2.0,,,5.0,,3.0,,,,1.0,
605.0,4.0,4.0,4.0,,,,,2.0,2.0,3.0,,5.0,,2.0,,5.0,,,,4.0,,4.0,,,3.0,3.0,3.0,5.0,5.0,3.0,4.0,,,,5.0,,1.0,4.0,3.0,4.0,3.0,,,1.0,,3.0,,,5.0,
606.0,,2.0,3.0,4.0,4.0,,2.0,,,4.0,4.0,,4.0,,,3.0,,,,,4.0,1.0,3.0,5.0,2.0,4.0,,,2.0,,,,3.0,3.0,,,5.0,,1.0,,2.0,,,,4.0,3.0,3.0,2.0,5.0,3.0
607.0,2.0,5.0,1.0,,,5.0,4.0,,3.0,,3.0,3.0,,,3.0,4.0,3.0,1.0,,2.0,,3.0,,,2.0,1.0,,,,2.0,,,3.0,,2.0,2.0,5.0,,,1.0,3.0,,4.0,,3.0,4.0,3.0,5.0,,4.0
608.0,3.0,,2.0,4.0,1.0,,4.0,5.0,,,,,5.0,,,5.0,,,5.0,2.0,3.0,3.0,,,3.0,,4.0,5.0,4.0,2.0,,,2.0,2.0,5.0,2.0,,3.0,4.0,5.0,,,,,2.0,,2.0,,1.0,
609.0,,1.0,,,,,,1.0,3.0,3.0,,,1.0,4.0,,3.0,,2.0,1.0,,3.0,,4.0,4.0,,,3.0,,1.0,,,2.0,,1.0,2.0,,2.0,1.0,,3.0,,1.0,3.0,,4.0,,,,4.0,2.0
610.0,4.0,1.0,,3.0,,3.0,,,,,,,4.0,2.0,,4.0,,,4.0,5.0,,1.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,,,,4.0,2.0,,4.0,4.0,3.0,,,2.0,1.0,,,
611.0,,,2.0,,,4.0,4.0,,,5.0,5.0,4.0,3.0,3.0,,1.0,5.0,1.0,,1.0,5.0,3.0,1.0,5.0,,2.0,,2.0,,,1.0,5.0,5.0,,2.0,1.0,,4.0,2.0,,5.0,2.0,,4.0,,,2.0,2.0,5.0,5.0
612.0,,4.0,,,,,4.0,4.0,3.0,3.0,4.0,5.0,,,,4.0,3.0,,4.0,3.0,5.0,2.0,,3.0,,,5.0,2.0,2.0,,4.0,4.0,,2.0,1.0,1.0,,4.0,2.0,2.0,,1.0,,5.0,3.0,2.0,,2.0,5.0,3.0
613.0,,2.0,2.0,1.0,,4.0,,,,,,3.0,,3.0,4.0,4.0,,3.0,,,3.0,2.0,3.0,1.0,,1.0,4.0,,,2.0,5.0,,3.0,1.0,2.0,3.0,,,4.0,5.0,,4.0,1.0,,4.0,3.0,1.0,1.0,,3.0
614.0,5.0,3.0,5.0,5.0,,1.0,4.0,,4.0,2.0,4.0,,4.0,,,1.0,,,3.0,,1.0,2.0,,,,,1.0,,2.0,,,3.0,2.0,,3.0,2.0,5.0,,1.0,5.0,,1.0,3.0,,1.0,1.0,,3.0,1.0,2.0
615.0,4.0,5.0,2.0,4.0,,2.0,3.0,,,3.0,1.0,5.0,3.0,,,,1.0,,1.0,3.0,,4.0,2.0,,3.0,,3.0,4.0,1.0,,2.0,3.0,4.0,,,5.0,4.0,1.0,,5.0,4.0,,,,1.0,2.0,,4.0,4.0,
616.0,3.0,,1.0,,1.0,4.0,2.0,4.0,5.0,,3.0,5.0,1.0,,,,,5.0,4.0,,,,,,,,3.0,,3.0,3.0,,4.0,,,5.0,3.0,3.0,,,,4.0,,2.0,4.0,,,,,2.0,
617.0,1.0,2.0,,3.0,,1.0,2.0,2.0,5.0,2.0,2.0,2.0,,4.0,4.0,4.0,2.0,1.0,3.0,,,,5.0,4.0,,4.0,1.0,2.0,1.0,,1.0,5.0,2.0,,1.0,4.0,3.0,,1.0,3.0,1.0,,,5.0,1.0,,,,,
618.0,,1.0,,,4.0,,3.0,,,3.0,3.0,,3.0,2.0,2.0,,,1.0,,,,,4.0,,3.0,2.0,,,,3.0,3.0,4.0,,,,,2.0,,,,,5.0,4.0,,,,3.0,2.0,2.0,1.0
619.0,5.0,5.0,,4.0,,5.0,,5.0,,,,5.0,,2.0,4.0,1.0,2.0,,2.0,1.0,5.0,,,1.0,2.0,3.0,,1.0,,5.0,,,,,1.0,,1.0,4.0,3.0,,,,1.0,1.0,,,,,4.0,3.0
620.0,1.0,,,,,5.0,2.0,5.0,4.0,,4.0,,,1.0,4.0,,,3.0,2.0,,4.0,,2.0,,3.0,2.0,1.0,2.0,,,4.0,2.0,,,1.0,,,,,,,,2.0,3.0,1.0,5.0,,3.0,5.0,2.0
621.0,,2.0,2.0,3.0,1.0,1.0,,4.0,,4.0,,,,,5.0,5.0,,,,,4.0,4.0,,,4.0,,,,,,4.0,,4.0,,3.0,,4.0,5.0,1.0,4.0,,2.0,4.0,3.0,1.0,3.0,,,,5.0
622.0,5.0,2.0,2.0,,,,2.0,1.0,,,4.0,5.0,3.0,,,1.0,,,3.0,5.0,1.0,2.0,,,5.0,,2.0,,3.0,,3.0,5.0,,,2.0,5.0,3.0,,1.0,5.0,5.0,3.0,,4.0,,2.0,3.0,3.0,4.0,
623.0,,2.0,1.0,4.0,2.0,2.0,5.0,,1.0,1.0,4.0,3.0,,4.0,,,,,5.0,4.0,,,2.0,,4.0,,5.0,,,,,,3.0,,2.0,2.0,4.0,,,,,3.0,2.0,2.0,4.0,1.0,4.0,3.0,,5.0
624.0,5.0,1.0,4.0,5.0,1.0,,4.0,2.0,,2.0,5.0,,,,,3.0,4.0,,2.0,,1.0,,,1.0,5.0,4.0,1.0,5.0,1.0,,4.0,5.0,4.0,5.0,3.0,4.0,1.0,,5.0,1.0,1.0,,,5.0,4.0,1.0,,,1.0,
625.0,4.0,,,4.0,3.0,2.0,1.0,,5.0,1.0,,,,4.0,4.0,,,,3.0,,,,2.0,2.0,,4.0,,4.0,,5.0,5.0,,,2.0,,4.0,,5.0,,,2.0,3.0,4.0,,,4.0,5.0,1.0,3.0,3.0
626.0,,,,4.0,1.0,5.0,2.0,3.0,5.0,3.0,4.0,1.0,2.0,,,,5.0,,2.0,,3.0,1.0,3.0,,,3.0,2.0,4.0,2.0,,,,4.0,,1.0,5.0,4.0,,1.0,3.0,4.0,2.0,,2.0,4.0,1.0,,,,5.0
627.0,5.0,5.0,,5.0,,4.0,,3.0,4.0,2.0,2.0,1.0,3.0,,,,,1.0,5.0,3.0,1.0,3.0,2.0,4.0,,,5.0,,3.0,1.0,4.0,4.0,5.0,1.0,4.0,2.0,,2.0,,4.0,,,2.0,2.0,1.0,4.0,,,2.0,4.0
628.0,,,,,4.0,,3.0,5.0,1.0,,3.0,,,4.0,1.0,,1.0,,,,,,,,,3.0,,2.0,,5.0,2.0,2.0,,3.0,4.0,3.0,,,4.0,5.0,5.0,3.0,5.0,5.0,,3.0,4.0,2.0,,
629.0,,,3.0,3.0,,,,2.0,4.0,,,,,5.0,3.0,,4.0,4.0,1.0,1.0,,,,,,,,,,,5.0,5.0,5.0,1.0,5.0,3.0,,5.0,3.0,,2.0,,,1.0,3.0,,5.0,3.0,5.0,2.0
630.0,,,,5.0,2.0,,,,,,,,1.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,,,,2.0,1.0,2.0,,5.0,,5.0,2.0,,5.0,,5.0,,,4.0,1.0,,3.0,1.0,,3.0,1.0,5.0,3.0,,,4.0
631.0,2.0,3.0,,,2.0,1.0,5.0,4.0,,,1.0,4.0,5.0,,5.0,1.0,1.0,,4.0,,,,5.0,,,,,1.0,,,2.0,2.0,5.0,4.0,,,5.0,1.0,1.0,5.0,,,1.0,,2.0,4.0,,5.0,2.0,1.0
632.0,1.0,4.0,,1.0,5.0,,3.0,,,,3.0,,1.0,,4.0,,5.0,1.0,,,3.0,4.0,5.0,,1.0,,,3.0,,,,5.0,5.0,4.0,1.0,2.0,,4.0,,1.0,5.0,4.0,2.0,4.0,,,5.0,5.0,,2.0
633.0,,2.0,,1.0,1.0,,,4.0,,,,2.0,4.0,,,3.0,,2.0,2.0,,,5.0,,1.0,1.0,4.0,3.0,2.0,1.0,,,,3.0,,3.0,,,4.0,,4.0,,1.0,,4.0,,,5.0,,3.0,5.0
634.0,4.0,1.0,2.0,,,,3.0,,,2.0,3.0,1.0,,,,,2.0,,1.0,,1.0,4.0,,3.0,,5.0,2.0,1.0,,4.0,2.0,,4.0,,5.0,1.0,5.0,,,,3.0,,,,2.0,,,,,
635.0,4.0,4.0,2.0,3.0,3.0,,4.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,,,,,2.0,,,4.0,4.0,1.0,,,,4.0,4.0,2.0,,3.0,3.0,,,5.0,1.0,,,,5.0,5.0,
636.0,,1.0,3.0,1.0,2.0,,,5.0,,4.0,4.0,,4.0,,3.0,2.0,4.0,,3.0,3.0,5.0,,4.0,5.0,5.0,2.0,4.0,2.0,,3.0,,2.0,4.0,3.0,3.0,,2.0,5.0,,1.0,5.0,,,4.0,1.0,,5.0,,,
637.0,,4.0,5.0,,3.0,,1.0,,4.0,,2.0,3.0,2.0,5.0,,,,,2.0,5.0,2.0,,,,1.0,,,,2.0,5.0,2.0,5.0,5.0,,3.0,4.0,,2.0,3.0,1.0,,,,,4.0,,1.0,1.0,2.0,1.0
638.0,5.0,3.0,4.0,,1.0,5.0,,1.0,,1.0,1.0,,3.0,5.0,,5.0,,5.0,3.0,4.0,,4.0,,2.0,,1.0,2.0,,4.0,,2.0,,3.0,,,1.0,,5.0,,5.0,2.0,,4.0,3.0,,4.0,,,4.0,3.0
639.0,4.0,4.0,,3.0,,4.0,5.0,1.0,,3.0,,4.0,,,1.0,,2.0,2.0,,1.0,4.0,1.0,,,,,,1.0,4.0,4.0,2.0,2.0,2.0,,5.0,,,1.0,,2.0,4.0,,,1.0,,1.0,,5.0,,
640.0,4.0,,3.0,5.0,,4.0,1.0,,4.0,1.0,,4.0,3.0,4.0,1.0,4.0,3.0,,2.0,4.0,4.0,,2.0,5.0,2.0,2.0,3.0,,3.0,,3.0,1.0,,,3.0,,,,,4.0,,,,1.0,,,4.0,,2.0,4.0
641.0,2.0,5.0,2.0,,,2.0,,,,,,1.0,,,1.0,1.0,5.0,2.0,3.0,5.0,3.0,,,,,5.0,,2.0,1.0,5.0,,,,,3.0,5.0,2.0,,5.0,1.0,3.0,,1.0,,5.0,,3.0,,,
642.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,,,,5.0,,,1.0,4.0,3.0,,3.0,,,1.0,,3.0,1.0,,,1.0,,,,,3.0,,5.0,1.0,2.0,,,4.0,,4.0,4.0,4.0,,,2.0,4.0,1.0
643.0,,5.0,5.0,2.0,,,,,1.0,,3.0,,,5.0,,3.0,4.0,,1.0,,4.0,3.0,2.0,,3.0,4.0,4.0,4.0,5.0,,3.0,3.0,4.0,,,,,,,,1.0,5.0,2.0,,,4.0,5.0,3.0,1.0,
644.0,,,1.0,4.0,,2.0,5.0,,4.0,3.0,1.0,5.0,2.0,,1.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,3.0,3.0,,3.0,5.0,1.0,,,1.0,3.0,,5.0,4.0,1.0,4.0,,4.0,,2.0,2.0,,,,
645.0,4.0,4.0,,3.0,,5.0,,1.0,,,1.0,4.0,5.0,1.0,,,,,,2.0,5.0,3.0,4.0,2.0,,2.0,,4.0,5.0,,,,5.0,5.0,,,,,2.0,3.0,3.0,,,,5.0,,,4.0,,
646.0,,,3.0,,2.0,,2.0,,,,3.0,4.0,5.0,3.0,1.0,5.0,,,,4.0,5.0,,5.0,1.0,5.0,,,3.0,,4.0,1.0,2.0,4.0,5.0,1.0,,2.0,,1.0,4.0,,4.0,4.0,,,,2.0,2.0,,3.0
647.0,,1.0,,3.0,4.0,5.0,4.0,1.0,2.0,,1.0,2.0,,1.0,2.0,,4.0,,2.0,,5.0,1.0,,1.0,1.0,,,2.0,3.0,4.0,,,,1.0,,2.0,5.0,,3.0,1.0,3.0,5.0,,,,1.0,3.0,5.0,4.0,
648.0,,,1.0,4.0,,,,3.0,,,,5.0,5.0,2.0,,3.0,2.0,1.0,,,,1.0,,5.0,1.0,1.0,,,3.0,1.0,3.0,2.0,3.0,,4.0,,4.0,,3.0,,,5.0,1.0,2.0,3.0,,1.0,5.0,4.0,5.0
649.0,,,,5.0,4.0,,,,,,,1.0,,5.0,2.0,1.0,4.0,3.0,1.0,2.0,,3.0,1.0,5.0,3.0,5.0,5.0,5.0,,,5.0,2.0,,4.0,1.0,4.0,4.0,5.0,2.0,4.0,,1.0,,,,3.0,,,3.0,5.0
650.0,,3.0,4.0,2.0,1.0,,5.0,4.0,,3.0,5.0,5.0,1.0,5.0,,,,5.0,4.0,1.0,4.0,5.0,4.0,,,5.0,,3.0,1.0,,,1.0,,5.0,4.0,4.0,,,,3.0,1.0,,,4.0,1.0,,,2.0,,3.0
651.0,,,,,3.0,4.0,4.0,,,,3.0,2.0,2.0,,,2.0,3.0,1.0,,,5.0,5.0,5.0,,,5.0,5.0,3.0,2.0,,1.0,1.0,,,,3.0,5.0,1.0,5.0,,,4.0,,2.0,,,5.0,4.0,,
652.0,,4.0,3.0,,,4.0,5.0,3.0,,,,5.0,3.0,,,,,,,1.0,4.0,,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,4.0,5.0,,,,,,,,1.0,,3.0,1.0,,3.0,3.0,,
653.0,,2.0,3.0,,1.0,,2.0,,4.0,4.0,,,2.0,,,5.0,,5.0,,,4.0,5.0,3.0,3.0,5.0,,,3.0,,,,2.0,2.0,,1.0,,2.0,3.0,,3.0,4.0,3.0,,,,5.0,,,,3.0
654.0,,3.0,,5.0,1.0,1.0,5.0,3.0,,2.0,,,1.0,,,3.0,4.0,,,,5.0,,1.0,,,,,2.0,,,,,,4.0,3.0,3.0,4.0,1.0,3.0,,,3.0,2.0,,,5.0,3.0,1.0,1.0,
655.0,,,4.0,5.0,4.0,2.0,,,3.0,,2.0,2.0,4.0,2.0,3.0,,4.0,1.0,1.0,,3.0,1.0,5.0,,5.0,5.0,4.0,4.0,,1.0,,4.0,,,,,,,4.0,2.0,5.0,2.0,,,1.0,3.0,,,3.0,2.0
656.0,1.0,4.0,2.0,,,,1.0,4.0,4.0,,2.0,,2.0,,,,,3.0,,4.0,1.0,1.0,,,,1.0,4.0,3.0,1.0,4.0,,,5.0,,1.0,4.0,,,,,,,2.0,3.0,3.0,,3.0,5.0,,4.0
657.0,,,1.0,,4.0,3.0,4.0,4.0,,2.0,,,2.0,,4.0,4.0,,,4.0,3.0,,2.0,5.0,5.0,3.0,,,2.0,,2.0,,,2.0,,4.0,5.0,3.0,,3.0,,5.0,,3.0,3.0,2.0,5.0,3.0,5.0,4.0,3.0
658.0,,,,,4.0,,,2.0,,4.0,,3.0,,,,,2.0,3.0,,,4.0,,,3.0,5.0,3.0,,,4.0,,,5.0,2.0,,,,,4.0,1.0,5.0,,4.0,,1.0,4.0,1.0,,,4.0,4.0
659.0,2.0,5.0,,3.0,3.0,2.0,,,,,,3.0,,,1.0,5.0,,2.0,1.0,,,,5.0,1.0,,4.0,,2.0,3.0,3.0,3.0,5.0,1.0,4.0,5.0,,4.0,,3.0,2.0,,5.0,5.0,3.0,,4.0,3.0,,4.0,
660.0,2.0,1.0,,2.0,4.0,,,,1.0,1.0,,3.0,2.0,,3.0,1.0,5.0,,4.0,1.0,2.0,5.0,,2.0,,2.0,5.0,,1.0,,2.0,,,1.0,2.0,,1.0,1.0,5.0,1.0,3.0,,,3.0,5.0,,,,,
661.0,,,5.0,,,,1.0,2.0,1.0,,,4.0,4.0,,,,,,3.0,1.0,5.0,,,,1.0,3.0,1.0,1.0,4.0,4.0,5.0,,,4.0,,1.0,1.0,,,1.0,4.0,,,,,2.0,2.0,3.0,3.0,4.0
662.0,,2.0,,,,,,2.0,,,1.0,,3.0,,,3.0,,,,,2.0,,,3.0,5.0,,,2.0,,3.0,,,5.0,5.0,3.0,,5.0,,,,,4.0,4.0,,,3.0,,,1.0,3.0
663.0,3.0,2.0,5.0,4.0,,5.0,5.0,,5.0,3.0,2.0,4.0,,,4.0,1.0,,1.0,,,2.0,,2.0,,,,2.0,1.0,3.0,4.0,,,5.0,,,5.0,2.0,2.0,,2.0,3.0,5.0,,1.0,2.0,,1.0,,2.0,
664.0,3.0,4.0,,2.0,3.0,5.0,5.0,,,4.0,,,,,2.0,3.0,,2.0,3.0,,1.0,5.0,3.0,,2.0,5.0,,1.0,1.0,5.0,,2.0,,2.0,,2.0,4.0,,,4.0,,4.0,1.0,4.0,3.0,3.0,4.0,,,5.0
665.0,,,,,3.0,,3.0,,5.0,,,,,,1.0,1.0,,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,,,,1.0,1.0,,4.0,4.0,4.0,,4.0,,3.0,3.0,,3.0,,2.0,,,1.0,3.0,2.0
666.0,,4.0,,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,,1.0,,,,3.0,1.0,1.0,5.0,5.0,4.0,1.0,4.0,,4.0,1.0,3.0,,4.0,,,,4.0,,3.0,,4.0,1.0,2.0,,,,,,3.0,2.0,3.0,1.0,5.0
667.0,3.0,4.0,,,3.0,3.0,,3.0,,3.0,,2.0,3.0,2.0,,1.0,,2.0,,5.0,4.0,2.0,4.0,4.0,1.0,5.0,1.0,3.0,,,,,,,,3.0,,,,5.0,1.0,,,,1.0,4.0,2.0,,,
668.0,,,3.0,,,,,5.0,,5.0,,4.0,5.0,1.0,,,3.0,5.0,,3.0,3.0,4.0,4.0,,3.0,1.0,5.0,,,,,3.0,,,,,,5.0,,5.0,5.0,4.0,,,3.0,4.0,,,4.0,
669.0,4.0,1.0,,4.0,3.0,,,,,1.0,4.0,5.0,,4.0,2.0,2.0,,,4.0,,,3.0,,,,1.0,3.0,1.0,,3.0,,,2.0,3.0,1.0,3.0,,4.0,4.0,,,,4.0,2.0,,3.0,5.0,3.0,,2.0
670.0,3.0,1.0,,,5.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,,,2.0,4.0,,4.0,,,4.0,,,,1.0,1.0,,,5.0,5.0,,4.0,5.0,,3.0,3.0,,,4.0,,1.0,,4.0,,5.0,,,4.0,3.0,4.0
671.0,1.0,3.0,3.0,2.0,,,2.0,,,2.0,,2.0,,,,4.0,4.0,3.0,,,,1.0,1.0,1.0,4.0,5.0,,,,4.0,3.0,3.0,5.0,2.0,,,5.0,4.0,,4.0,,,2.0,,4.0,,,,,
672.0,2.0,5.0,4.0,5.0,,3.0,,3.0,5.0,5.0,,,1.0,,1.0,,,4.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,,,4.0,1.0,,4.0,3.0,5.0,,1.0,4.0,,,,,,3.0,,,,5.0,4.0,5.0,3.0,5.0
673.0,4.0,3.0,2.0,1.0,5.0,5.0,4.0,,4.0,,,,,,4.0,,4.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,,4.0,,3.0,1.0,,1.0,1.0,5.0,,4.0,,,,,,4.0,1.0,,5.0,,,,4.0,1.0,3.0
674.0,,,2.0,5.0,,,,,1.0,,,,3.0,3.0,,,,,1.0,,1.0,5.0,,4.0,4.0,2.0,,4.0,2.0,,2.0,4.0,,1.0,4.0,2.0,5.0,3.0,1.0,4.0,1.0,5.0,3.0,5.0,,1.0,4.0,,5.0,
675.0,,5.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,,5.0,1.0,4.0,,,3.0,,1.0,,,,2.0,4.0,2.0,3.0,5.0,,5.0,,5.0,,2.0,,3.0,,2.0,,,4.0,2.0,3.0,2.0,4.0,2.0,2.0,,3.0,2.0
676.0,,4.0,1.0,2.0,5.0,,3.0,2.0,2.0,4.0,3.0,,2.0,,2.0,1.0,,,,4.0,,2.0,,2.0,1.0,3.0,2.0,3.0,5.0,,3.0,,,5.0,,4.0,,,1.0,,,2.0,,3.0,2.0,2.0,,1.0,,2.0
677.0,4.0,,,,,5.0,,,4.0,,,2.0,5.0,,1.0,4.0,5.0,4.0,4.0,1.0,,5.0,1.0,4.0,4.0,,1.0,2.0,1.0,,,,,,,5.0,5.0,2.0,,,2.0,4.0,,2.0,,,3.0,3.0,2.0,4.0
678.0,3.0,,,2.0,,2.0,5.0,1.0,,4.0,3.0,2.0,5.0,,5.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,,,,,,2.0,,3.0,4.0,4.0,,2.0,5.0,5.0,1.0,1.0,5.0,3.0,,,1.0,,,1.0,4.0,1.0,,
679.0,,1.0,,1.0,1.0,,4.0,2.0,,,,,4.0,5.0,3.0,,,,2.0,4.0,,,,,,1.0,,,,2.0,1.0,3.0,1.0,5.0,,,,2.0,,,5.0,,,,3.0,2.0,,2.0,,
